B Geeves,2009-2009,1,1,3.2,0,35,2,Feb-35,17.5,10.5,10,0,0,0
Sikandar Raza,2013-2016,26,18,35,0,282,9,02-Jul,31.33,8.05,23.3,0,0,3
Taskin Ahmed,2014-2016,13,11,38,1,238,9,Feb-32,26.44,6.26,25.3,0,0,3
I Wardlaw,2013-2013,4,4,16,1,145,9,Mar-40,16.11,9.06,10.6,0,0,3
A Zampa,2016-2016,8,8,27,0,161,9,Mar-16,17.88,5.96,18,0,0,3
Aizaz Cheema,2011-2012,5,5,17,0,116,8,Apr-30,14.5,6.82,12.7,1,0,3
M Ansari,2015-2016,11,10,37.5,0,334,8,Mar-37,41.75,8.82,28.3,0,0,3
U Bhatti,2008-2010,7,7,23,0,148,8,Mar-23,18.5,6.43,17.2,0,0,3
CJ Boyce,2014-2016,7,7,23,0,152,8,02-Oct,19,6.6,17.2,0,0,3
SS Cottrell,2014-2015,6,6,20.1,1,183,8,Mar-28,22.87,9.07,15.1,0,0,3
Fawad Alam,2007-2010,24,6,15,0,95,8,03-Jul,11.87,6.33,11.2,0,0,3
SP Gauchan,2014-2015,9,8,30,0,169,8,03-Sep,21.12,5.63,22.5,0,0,3
JR Hazlewood,2013-2016,7,7,28,0,269,8,Apr-30,33.62,9.6,21,1,0,3
Junaid Khan,2011-2014,9,9,27,0,236,8,Mar-24,29.5,8.74,20.2,0,0,3
Junaid Siddiqui,2012-2013,8,8,29,1,180,8,03-Oct,22.5,6.2,21.7,0,0,3
P Kumar,2008-2012,10,10,26,1,193,8,Feb-14,24.12,7.42,19.5,0,0,3
WK McCallan,2008-2009,9,7,21.5,0,152,8,Feb-26,19,6.96,16.3,0,0,3
N Madziva,2015-2016,9,9,31.1,0,279,8,Apr-34,34.87,8.95,23.3,1,0,3
WP Masakadza,2015-2016,7,7,25,1,197,8,Apr-28,24.62,7.88,18.7,1,0,3
Mohammad Ashraful,2007-2013,23,8,23,0,210,8,Mar-42,26.25,9.13,17.2,0,0,3
Mohammad Shahzad,2015-2016,15,15,34.2,0,271,8,02-Oct,33.87,7.89,25.7,0,0,3
Mohammed Shami,2014-2016,6,6,20.4,0,204,8,Mar-38,25.5,9.87,15.5,0,0,3
Shafiul Islam,2010-2013,11,11,36.4,0,275,8,Feb-19,34.37,7.5,27.5,0,0,3
I Sharma,2008-2013,14,14,46.2,0,400,8,Feb-34,50,8.63,34.7,0,0,3
TAM Siriwardana,2015-2016,17,12,22,0,194,8,Feb-17,24.25,8.81,16.5,0,0,3
BA Stokes,2011-2016,18,14,42.4,1,395,8,Mar-26,49.37,9.25,32,0,0,3
A Symonds,2005-2009,14,12,30.5,0,277,8,Feb-14,34.62,8.98,23.1,0,0,3
JJ van der Wath,2006-2007,8,8,31,0,231,8,Feb-31,28.87,7.45,23.2,0,0,3
N Vanua,2015-2016,6,6,20.2,0,124,8,Mar-26,15.5,6.09,15.2,0,0,3
CA Young,2015-2016,11,10,31,1,240,8,Feb-15,30,7.74,23.2,0,0,3
Zeeshan Maqsood,2015-2016,12,7,22,0,199,8,Mar-22,24.87,9.04,16.5,0,0,3
Aftab Alam,2012-2015,6,6,19.5,0,166,7,Feb-23,23.71,8.36,17,0,0,3
Ahmed Raza,2014-2016,13,12,40.2,0,265,7,Feb-19,37.85,6.57,34.5,0,0,3
A Dananjaya,2012-2013,5,5,14,0,95,7,02-Sep,13.57,6.78,12,0,0,3
JH Davey,2012-2016,11,10,37.4,0,293,7,Mar-23,41.85,7.77,32.2,0,0,3
M de Lange,2012-2015,6,6,23.2,0,228,7,Feb-26,32.57,9.77,20,0,0,3
G Goudie,2010-2013,9,9,24.5,0,224,7,Mar-22,32,9.02,21.2,0,0,3
Gulbadin Naib,2012-2016,29,17,35,0,332,7,Feb-24,47.42,9.48,30,0,0,3
AS Hansra,2012-2013,8,6,15,0,94,7,Feb-13,13.42,6.26,12.8,0,0,3
JW Hastings,2010-2016,9,9,31,0,247,7,Mar-14,35.28,7.96,26.5,0,0,3
GB Hogg,2006-2014,15,15,49,1,373,7,Feb-31,53.28,7.61,42,0,0,3
LM Jongwe,2015-2016,8,7,21.2,0,211,7,Feb-24,30.14,9.89,18.2,0,0,3
S Randiv,2010-2011,7,7,21,0,139,7,Mar-20,19.85,6.61,18,0,0,3
TE Kane,2015-2015,5,3,9.2,0,75,7,Mar-19,10.71,8.03,8,0,0,3
AV Lalcheta,2015-2016,11,10,38.3,3,274,7,Jan-13,39.14,7.11,33,0,0,3
MF Maharoof,2006-2016,8,8,27,0,199,7,Feb-18,28.42,7.37,23.1,0,0,3
CS Martin,2007-2008,6,6,23,1,193,7,Feb-14,27.57,8.39,19.7,0,0,3
Nasir Hossain,2011-2016,31,11,29.5,0,262,7,Feb-26,37.42,8.78,25.5,0,0,3
AR Patel,2015-2016,7,7,27,0,161,7,Mar-17,23,5.96,23.1,0,0,3
SR Patel,2011-2013,18,15,42,0,321,7,02-Jun,45.85,7.64,36,0,0,3
Rubel Hossain,2009-2014,11,10,33.2,0,313,7,Feb-63,44.71,9.39,28.5,0,0,3
Sayed Shirzad,2015-2016,3,3,11,1,74,7,Mar-16,10.57,6.72,9.4,0,0,3
DR Smith,2006-2015,33,11,23.4,0,212,7,Mar-24,30.28,8.95,20.2,0,0,3
S Sreesanth,2006-2008,10,9,34,2,288,7,02-Dec,41.14,8.47,29.1,0,0,3
T Thushara,2008-2010,6,6,22,0,179,7,Feb-37,25.57,8.13,18.8,0,0,3
JC Tredwell,2012-2014,17,15,52.5,0,416,7,Jan-16,59.42,7.87,45.2,0,0,3
CR Woakes,2011-2015,8,8,27,0,253,7,Feb-40,36.14,9.37,23.1,0,0,3
WD Balaji Rao,2008-2008,4,4,14,0,107,6,Mar-21,17.83,7.64,14,0,0,3
TL Best,2013-2014,6,6,20,0,154,6,Mar-18,25.66,7.7,20,0,0,3
D Bishoo,2011-2015,5,5,16.4,0,109,6,Apr-17,18.16,6.54,16.6,1,0,3
JAR Blain,2007-2008,6,5,20,0,108,6,Feb-23,18,5.4,20,0,0,3
CR Brathwaite,2011-2016,13,12,35.3,0,330,6,Mar-23,55,9.29,35.5,0,0,3
NM Carter,2013-2013,7,7,26,1,168,6,Feb-27,28,6.46,26,0,0,3
MJ Clarke,2005-2010,34,15,26,0,225,6,01-Feb,37.5,8.65,26,0,0,3
S Dhaniram,2008-2010,11,11,33.4,1,192,6,02-Sep,32,5.7,33.6,0,0,3
Farhad Reza,2006-2014,13,11,26,0,261,6,Feb-34,43.5,10.03,26,0,0,3
Hasan Ali,2016-2016,3,3,11,0,105,6,Mar-49,17.5,9.54,11,0,0,3
MJ Henry,2014-2016,5,5,18,1,147,6,Mar-44,24.5,8.16,18,0,0,3
Izatullah Dawlatzai,2012-2012,4,4,12,0,134,6,Mar-33,22.33,11.16,12,0,0,3
RAS Lakmal,2011-2016,8,8,27.4,0,255,6,Feb-26,42.5,9.21,27.6,0,0,3
BMAJ Mendis,2011-2013,16,8,18,0,116,6,Mar-24,19.33,6.44,18,0,0,3
JM Muirhead,2014-2014,5,5,15,0,109,6,Feb-13,18.16,7.26,15,0,0,3
T Muzarabani,2015-2016,9,9,30,0,280,6,Feb-31,46.66,9.33,30,0,0,3
M Ntini,2005-2011,10,10,32,0,298,6,Feb-22,49.66,9.31,32,0,0,3
IE O'Brien,2009-2009,4,4,13,0,116,6,Feb-30,19.33,8.92,13,0,0,3
SNJ O'Keefe,2010-2011,7,7,19,0,149,6,Mar-29,24.83,7.84,19,0,0,3
E Otieno,2012-2013,10,10,28.2,1,178,6,Mar-16,29.66,6.28,28.3,0,0,3
Qadeer Ahmed,2015-2016,8,8,24,1,185,6,Feb-25,30.83,7.7,24,0,0,3
Rokhan Barakzai,2015-2015,3,3,10,0,75,6,Feb-21,12.5,7.5,10,0,0,3
JE Root,2012-2016,21,8,12,0,128,6,02-Sep,21.33,10.66,12,0,0,3
Sabbir Rahman,2014-2016,26,8,11.1,0,70,6,03-Nov,11.66,6.26,11.1,0,0,3
Sagar Pun,2014-2015,9,8,23.3,0,131,6,Mar-26,21.83,5.57,23.5,0,0,3
E Schiferli,2008-2010,7,6,23,0,146,6,Mar-23,24.33,6.34,23,0,0,3
MM Sharma,2014-2015,8,8,23,0,185,6,Feb-28,30.83,8.04,23,0,0,3
LMP Simmons,2007-2016,38,3,6,0,55,6,Apr-19,9.16,9.16,6,1,0,3
BB Sran,2016-2016,2,2,8,1,41,6,04-Oct,6.83,5.12,8,1,0,3
WPUJC Vaas,2006-2007,6,6,22,1,128,6,Feb-14,21.33,5.81,22,0,0,3
A Vala,2015-2016,6,4,9.4,0,53,6,02-Jul,8.83,5.48,9.6,0,0,3
Aamir Kaleem,2015-2016,11,7,18,0,157,5,Apr-36,31.4,8.72,21.6,1,0,3
CJA Amini,2015-2016,6,5,9.1,0,63,5,Feb-13,12.6,6.87,11,0,0,3
Bilawal Bhatti,2013-2015,9,9,26,0,255,5,Feb-36,51,9.8,31.2,0,0,3
DR Briggs,2012-2014,7,6,18,0,199,5,Feb-25,39.8,11.05,21.6,0,0,3
KJ Coetzer,2008-2016,35,5,11,0,71,5,Mar-25,14.2,6.45,13.2,0,0,3
A Flintoff,2005-2007,7,7,25,0,161,5,Feb-23,32.2,6.44,30,0,0,3
AM Guruge,2014-2015,5,5,16,0,125,5,Feb-18,25,7.81,19.2,0,0,3
BE Hendricks,2014-2014,5,5,16.4,0,149,5,Feb-31,29.8,8.94,20,0,0,3
JO Holder,2014-2015,4,4,13,0,121,5,Feb-34,24.2,9.3,15.6,0,0,3
MS Kasprowicz,2005-2005,2,2,7,0,57,5,Apr-29,11.4,8.14,8.4,1,0,3
GD McGrath,2005-2005,2,2,8,0,79,5,Mar-31,15.8,9.87,9.6,0,0,3
MW Machan,2013-2016,13,7,22.3,0,156,5,Mar-23,31.2,6.93,27,0,0,3
Naved-ul-Hasan,2006-2010,4,4,14.1,0,101,5,Mar-19,20.2,7.12,17,0,0,3
RJ Nicol,2010-2013,21,13,20.3,0,167,5,Feb-20,33.4,8.14,24.6,0,0,3
GH O'Brien,2008-2008,3,3,11,0,41,5,02-Nov,8.2,3.72,13.2,0,0,3
NM Odhiambo,2010-2013,8,7,18,0,127,5,Feb-33,25.4,7.05,21.6,0,0,3
PJ Ongondo,2007-2008,8,8,26,1,177,5,Feb-18,35.4,6.8,31.2,0,0,3
RML Taylor,2013-2016,9,9,25,1,196,5,Mar-17,39.2,7.84,30,0,0,3
RJW Topley,2015-2016,6,6,17.1,0,173,5,Mar-24,34.6,10.07,20.6,0,0,3
I Udana,2009-2016,7,7,25,1,216,5,Feb-17,43.2,8.64,30,0,0,3
LV van Beek,2014-2016,8,7,17,0,160,5,03-Sep,32,9.41,20.4,0,0,3
Yamin Ahmadzai,2015-2015,2,2,7.1,0,65,5,Mar-34,13,9.06,8.6,0,0,3
DI Allan,2012-2013,10,7,9.2,0,82,4,02-Aug,20.5,8.78,14,0,0,3
NJ Astle,2005-2006,4,2,6.5,0,50,4,Mar-20,12.5,7.31,10.2,0,0,3
HMCM Bandara,2006-2009,4,4,14,0,96,4,Mar-32,24,6.85,21,0,0,3
MD Bates,2012-2012,3,3,11,0,107,4,Mar-31,26.75,9.72,16.5,0,0,3
GB Brent,2006-2007,3,3,11,0,93,4,Feb-19,23.25,8.45,16.5,0,0,4
PP Chawla,2010-2012,7,7,23,1,151,4,Feb-13,37.75,6.56,34.5,0,0,4
MD Dai,2015-2016,6,6,15,0,103,4,Feb-13,25.75,6.86,22.5,0,0,4
JM Davison,2008-2010,5,5,18,0,91,4,Feb-19,22.75,5.05,27,0,0,4
RJ Harris,2010-2010,3,3,11.4,1,95,4,Feb-27,23.75,8.14,17.5,0,0,4
MC Henriques,2009-2016,6,5,12,0,110,4,Feb-35,27.5,9.16,18,0,0,4
Joginder Sharma,2007-2007,4,4,14.3,0,138,4,Feb-20,34.5,9.51,21.7,0,0,4
MBS Jonkman,2010-2010,3,3,8,0,47,4,Feb-21,11.75,5.87,12,0,0,4
Karan KC,2015-2015,5,5,15,0,138,4,Feb-24,34.5,9.2,22.5,0,0,4
Khawar Ali,2015-2016,10,8,22,0,159,4,Feb-19,39.75,7.22,33,0,0,4
V Kohli,2010-2016,45,12,24.2,0,198,4,Jan-13,49.5,8.13,36.5,0,0,4
GA Lamb,2010-2010,5,5,12.1,0,80,4,Feb-14,20,6.57,18.2,0,0,4
E Leie,2015-2015,2,2,6,0,48,4,Mar-16,12,8,9,0,0,4
J Lewis,2005-2007,2,2,7,0,55,4,Apr-24,13.75,7.85,10.5,1,0,4
ML Lewis,2006-2006,2,2,7.3,0,49,4,Feb-18,12.25,6.53,11.2,0,0,4
CJ McKay,2010-2013,6,6,22.4,1,183,4,Feb-24,45.75,8.07,34,0,0,4
MR Marsh,2011-2016,9,7,17,0,145,4,Jan-17,36.25,8.52,25.5,0,0,4
SW Masakadza,2010-2013,7,7,19.3,0,211,4,Feb-39,52.75,10.82,29.2,0,0,4
GE Mathurin,2011-2012,3,3,10,0,65,4,03-Sep,16.25,6.5,15,0,0,4
Mohammad Kashif,2010-2010,3,3,7,0,55,4,Feb-28,13.75,7.85,10.5,0,0,4
PL Mommsen,2012-2016,24,7,23,0,164,4,Jan-23,41,7.13,34.5,0,0,4
JK Mukhiya,2014-2015,4,4,10,0,56,4,Mar-18,14,5.6,15,0,0,4
N M'shangwe,2013-2014,5,5,16,0,142,4,Feb-33,35.5,8.87,24,0,0,4
Nawroz Mangal,2010-2015,30,6,10,0,80,4,Mar-23,20,8,15,0,0,4
JO Ngoche,2012-2013,7,7,24,0,140,4,Feb-31,35,5.83,36,0,0,4
Nizakat Khan,2014-2016,20,4,13,0,69,4,Mar-19,17.25,5.3,19.5,0,0,4
AA Noffke,2007-2008,2,2,7.3,1,41,4,Mar-18,10.25,5.46,11.2,0,0,4
LN Onyango,2007-2010,5,5,13,0,128,4,Feb-17,32,9.84,19.5,0,0,4
MM Patel,2011-2011,3,3,10,0,86,4,Feb-25,21.5,8.6,15,0,0,4
VD Philander,2007-2007,7,6,13.5,0,114,4,Feb-23,28.5,8.24,20.7,0,0,4
S Prasanna,2013-2016,8,8,20,1,148,4,Feb-45,37,7.4,30,0,0,4
CP Schofield,2007-2007,4,4,12.5,0,92,4,Feb-15,23,7.16,19.2,0,0,4
Shahadat Hossain,2006-2013,6,6,20,0,198,4,Feb-22,49.5,9.9,30,0,0,4
MD Shanaka,2015-2016,11,6,9,0,73,4,Mar-16,18.25,8.11,13.5,0,0,4
Sohag Gazi,2012-2015,10,10,35,1,299,4,Jan-28,74.75,8.54,52.5,0,0,4
AO Suji,2007-2010,8,6,16.1,1,116,4,Feb-23,29,7.17,24.2,0,0,4
Syed Rasel,2007-2008,8,8,29,2,202,4,01-Oct,50.5,6.96,43.5,0,0,4
SR Thompson,2014-2016,17,9,18.3,0,129,4,03-Oct,32.25,6.97,27.7,0,0,4
JDF Vandersay,2015-2016,7,7,24,1,177,4,Feb-26,44.25,7.37,36,0,0,4
BV Vitori,2012-2016,11,11,39.4,0,323,4,Jan-24,80.75,8.14,59.5,0,0,4
K Weeraratne,2008-2009,5,5,15,0,126,4,Apr-19,31.5,8.4,22.5,1,0,4
CM Wright,2007-2009,3,2,5,0,49,4,Mar-29,12.25,9.8,7.5,0,0,4
Abu Hider,2016-2016,5,4,11,0,102,3,Feb-40,34,9.27,22,0,0,4
AR Adams,2005-2006,4,4,12.5,0,105,3,Feb-20,35,8.18,25.6,0,0,4
AB Agarkar,2006-2007,4,3,10.3,1,85,3,02-Oct,28.33,8.09,21,0,0,4
MS Aulakh,2012-2013,3,3,9,0,82,3,Feb-40,27.33,9.11,18,0,0,4
F Behardien,2012-2016,25,3,5,0,27,3,Feb-15,9,5.4,10,0,0,4
SM Boland,2016-2016,3,3,11,0,90,3,Mar-26,30,8.18,22,0,0,4
CG Burnett,2013-2013,1,1,4,0,18,3,Mar-18,6,4.5,8,0,0,4
YS Chahal,2016-2016,3,3,12,1,89,3,Jan-19,29.66,7.41,24,0,0,4
MS Chapman,2014-2016,19,4,10,0,77,3,01-Oct,25.66,7.7,20,0,0,4
TLW Cooper,2012-2016,18,9,17,0,132,3,Feb-18,44,7.76,34,0,0,4
LA Dawson,2016-2016,1,1,4,0,27,3,Mar-27,9,6.75,8,0,0,4
RMS Eranga,2012-2013,3,3,11,0,90,3,Feb-30,30,8.18,22,0,0,4
Farhan Ahmed,2016-2016,3,3,9,0,66,3,Feb-28,22,7.33,18,0,0,4
Fawad Ahmed,2013-2013,2,2,8,0,68,3,Mar-25,22.66,8.5,16,0,0,4
B Fernando,2015-2015,2,2,7.2,0,71,3,Feb-33,23.66,9.68,14.6,0,0,4
ST Gabriel,2013-2013,2,2,7,0,56,3,Mar-44,18.66,8,14,0,0,4
WT Gavera,2015-2015,3,3,9,1,50,3,Mar-17,16.66,5.55,18,0,0,4
D Gough,2005-2006,2,2,6.5,0,49,3,Mar-16,16.33,7.17,13.6,0,0,4
TGJ Gruijters,2012-2013,8,5,12,0,74,3,01-May,24.66,6.16,24,0,0,4
HF Gurney,2014-2014,2,2,8,0,55,3,Feb-26,18.33,6.87,16,0,0,4
AJ Hall,2006-2006,2,2,8,0,60,3,Mar-22,20,7.5,16,0,0,4
SM Harwood,2007-2009,3,3,12,0,113,3,Feb-21,37.66,9.41,24,0,0,4
DSNFG Jayasuriya,2015-2016,11,7,16.5,0,146,3,01-Nov,48.66,8.67,33.6,0,0,4
E Katchay,2008-2008,4,4,10,0,71,3,Jan-18,23.66,7.1,20,0,0,4
SKW Kelly,2008-2008,3,3,7,0,50,3,Feb-18,16.66,7.14,14,0,0,4
DS Kulkarni,2016-2016,2,2,8,0,55,3,Feb-23,18.33,6.87,16,0,0,4
DL Maddy,2007-2007,4,2,3,0,26,3,02-Jun,8.66,8.66,6,0,0,4
SI Mahmood,2006-2009,4,4,14,0,155,3,Jan-31,51.66,11.07,28,0,0,4
Mansoor Amjad,2008-2008,1,1,1,0,3,3,03-Mar,1,3,2,0,0,4
T Mishra,2007-2013,15,2,5,0,33,3,Mar-25,11,6.6,10,0,0,4
Mohammad Nawaz,2016-2016,5,5,16,0,115,3,Jan-16,38.33,7.18,32,0,0,4
Naeem Islam,2008-2013,10,6,15,0,122,3,Feb-32,40.66,8.13,30,0,0,4
SD Parry,2014-2015,5,5,16,0,138,3,Feb-33,46,8.62,32,0,0,4
SS Pathirana,2016-2016,2,2,6.5,0,68,3,Feb-23,22.66,9.95,13.6,0,0,4
JL Pattinson,2011-2012,4,4,13,0,104,3,Feb-17,34.66,8,26,0,0,4
MDK Perera,2011-2011,3,3,10,0,72,3,Mar-26,24,7.2,20,0,0,4
P Raho,2016-2016,2,2,3,0,20,3,03-Nov,6.66,6.66,6,0,0,4
CAK Rajitha,2016-2016,3,3,11,0,120,3,Mar-29,40,10.9,22,0,0,4
RJ Ranpura,2015-2016,3,2,6,0,32,3,Feb-17,10.66,5.33,12,0,0,4
JB Reva,2015-2016,3,3,9,0,52,3,02-Nov,17.33,5.77,18,0,0,4
A Shahzad,2010-2011,3,3,11,0,97,3,Feb-38,32.33,8.81,22,0,0,4
Sharafuddin Ashraf,2015-2015,4,4,14,0,119,3,Mar-27,39.66,8.5,28,0,0,4
R Sharma,2012-2012,2,2,7.2,0,56,3,Feb-29,18.66,7.63,14.6,0,0,4
PM Siddle,2009-2010,2,2,8,0,58,3,Feb-24,19.33,7.25,16,0,0,4
CA Soper,2015-2016,3,3,8.1,0,43,3,Mar-13,14.33,5.26,16.3,0,0,4
JH Stander,2009-2012,11,7,13.3,0,156,3,Feb-24,52,11.55,27,0,0,4
Tanveer Ahmed,2016-2016,2,2,7.3,0,60,3,Feb-29,20,8,15,0,0,4
AC Thomas,2007-2007,1,1,4,0,25,3,Mar-25,8.33,6.25,8,0,0,4
DR Tuffey,2005-2010,3,3,10,0,93,3,Feb-16,31,9.3,20,0,0,4
MB van Schelven,2015-2015,2,2,7,0,30,3,Feb-22,10,4.28,14,0,0,4
RR Watson,2007-2010,10,5,10,0,92,3,01-Apr,30.66,9.2,20,0,0,4
RM West,2009-2009,5,5,19,0,142,3,Jan-23,47.33,7.47,38,0,0,4
BTJ Wheal,2016-2016,2,2,5.2,0,33,3,Mar-20,11,6.18,10.6,0,0,4
KS Williamson,2011-2016,35,9,12.4,0,123,3,01-Jun,41,9.71,25.3,0,0,4
MA Wood,2015-2015,1,1,3,0,26,3,Mar-26,8.66,8.66,6,0,0,4
Younis Khan,2006-2010,25,1,3.4,0,18,3,Mar-18,6,4.9,7.3,0,0,4
Zahid Hussain,2012-2012,3,3,9.3,0,47,3,Mar-16,15.66,4.94,19,0,0,4
Ziaur Rahman,2012-2014,14,7,12.3,0,127,3,Jan-16,42.33,10.16,25,0,0,4
YA Abdulla,2009-2009,2,2,7,0,44,2,Jan-16,22,6.28,21,0,0,4
Abul Hasan,2012-2012,4,4,11,0,108,2,Feb-33,54,9.81,33,0,0,4
Alok Kapali,2007-2011,7,2,5,0,35,2,02-Dec,17.5,7,15,0,0,4
Anshuman Rath,2015-2016,17,11,30,0,245,2,Jan-22,122.5,8.16,90,0,0,4
LS Baker,2008-2009,3,3,8,0,58,2,01-Dec,29,7.25,24,0,0,4
RJ Campbell,2016-2016,3,3,10,0,68,2,Feb-28,34,6.8,30,0,0,4
KM Dabengwa,2006-2010,8,7,11,0,106,2,01-Jan,53,9.63,33,0,0,4
JWM Dalrymple,2006-2007,3,3,5,0,39,2,01-Oct,19.5,7.8,15,0,0,4
Dawlat Ahmadzai,2010-2010,2,2,4,0,46,2,Jan-21,23,11.5,12,0,0,4
AS Dean,2008-2013,2,2,4,0,32,2,Feb-18,16,8,12,0,0,4
CD de Lange,2015-2016,4,3,11,0,72,2,Jan-19,36,6.54,33,0,0,4
AP Devcich,2013-2014,4,4,12,0,80,2,Feb-16,40,6.66,36,0,0,4
LHD Dilhara,2008-2008,2,2,5,0,30,2,02-Jun,15,6,15,0,0,4
AM Ellis,2012-2013,5,4,10,0,105,2,Feb-40,52.5,10.5,30,0,0,4
