B Geeves,0
JOA Gordon,0
NM Hauritz,0
PA Hitchcock,0
Imran Khan,0
MM Iqbal,0
Jubair Hossain,0
Kamran Shazad,0
P Khadka,0
A Khan,0
B Laughlin,0
KS Lokuarachchi,0
J Louw,0
AJ McKay,0
CS MacLeod,0
GI Maiden,0
GT Main,0
H Masakadza,0
MJ Mason,0
SC Meaker,0
CT Mutombodzi,0
M Nasim Baras,0
A Nel,0
MS Panesar,0
H Patel,0
N Pokana,0
DBL Powell,0
Raza-ur-Rehman,0
AJ Redmond,0
GA Rogers,0
IH Romaine,0
JD Ryder,0
RR Sarwan,0
Sharif Asadullah,0
Shuvagata Hom,0
EHSN Silva,0
Sohail Khan,0
R Telemachus,0
S Thuraisingam,0
CT Tremlett,0
AJ Tye,0
AC Voges,0
SR Welsh,0
AR White,0
G Wijekoon,0
KOK Williams,0
Aamer Yamin,0
SA Abbott,0
AC Agar,0
GW Aldridge,0
Amir Ali,0
S Aravind,0
Asghar Stanikzai,0
CD Barnwell,0
A Bhattarai,0
STR Binny,0
N Boje,0
SG Borthwick,0
CL Cairns,0
BCJ Cutting,0
H Davids,0
JL Denly,0
PA Desai,0
R Dhawan,0
Ehsan Khan,0
Fayyaz Ahmed,0
JN Gillespie,0
SJ Harmison,0
BJ Hodge,0
Iftikhar Anjum,0
AJ Ireland,0
A Karn,0
Khurram Chohan,0
Khurram Khan,0
VJ Kingma,0
RT Lyons,0
A Martin,0
T Maruma,0
Mohammad Nadeem,0
Mohammad Rafique,0
Mohammad Shahid,0
J Mubarak,0
J Mulder,0
T Mupariwa,0
Najeeb Amar,0
Nazmul Hossain,0
P Negi,0
L Nou,0
MP O'Dowd,0
JL Ontong,0
MA Parker,0
RR Patel,0
KP Pietersen,0
M Pushpakumara,0
RLB Rambukwella,0
KW Richardson,0
AM Samad,0
Sandeep Sharma,0
KV Sharma,0
RG Sharma,0
LPC Silva,0
Sufyan Mehmood,0
Tanvir Ahmed,0
BRM Taylor,0
SR Tendulkar,0
EP Thompson,0
GC Tonge,0
Umair Ali,0
DLS van Bunge,0
UWMBCA Welegedara,0
CL White,0
LJ Woodcock,0
GH Worker,0
UT Yadav,0
Zaheer Maqsood,0
Zamir Khan,0
C Zhuwao,0
M Zondeki,0
Abdur Rauf,0
Aftab Ahmed,0
Ahmed Shehzad,0
J Anderson,0
Arsalan Qadir,0
Asad Ali,0
TD Astle,0
P Awana,0
KMC Bandara,0
GEF Barnett,0
GJ Batty,0
S Bau,0
DE Bernard,0
RL Bhudia,0
NE Bonner,0
IDR Bradshaw,0
DR Brown,0
DK Butler,0
N Deonarine,0
DM de Silva,0
BJ Diamanti,0
F du Plessis,0
PS Eaglestone,0
Ehsan Nawaz,0
Fahad Tariq,0
N Pradeep,0
AJ Finch,0
DR Flynn,0
DAS Gunaratne,0
MD Gunathilaka,0
MJ Guptill,0
TM Head,0
T Henderson,0
H Hiri,0
KC Hodsoll,0
MEK Hussey,0
Jatinder Singh,0
DPMD Jayawardene,0
NG Jones,0
TP Kamungozi,0
M Kartik,0
JM Kemp,0
GE Kidd,0
RJ Kirtley,0
GJP Kruger,0
RDM Leverock,0
RN Lewis,0
J Little,0
NM Lyon,0
S Matsikenyeri,0
GJ McCarter,0
A Mehmood,0
Mehrab Hossain jnr,0
KO Meth,0
TS Mills,0
Mohammad Tauqir,0
HJC Mol,0
Mominul Haque,0
Mosaddek Hossain,0
Muktar Ali,0
C Munro,0
Nasir Aziz,0
AR Nurse,0
LN Oluoch,0
AK Perera,0
PDRL Perera,0
OL Pitcher,0
KTGD Prasad,0
EC Rainsford,0
Robiul Islam,0
Rumman Raees,0
Saad Nasim,0
Sajedul Islam,0
Saqlain Sajib,0
V Sehwag,0
Shabbir Ahmed,0
GC Smith,0
JN Snape,0
Sohaib Maqsood,0
Soumya Sarkar,0
MP Stoinis,0
Suhrawadi Shuvo,0
T Taibu,0
RJ Trott,0
TE Tucker,0
S Tyagi,0
JD Unadkat,0
Usman Khan,0
M Vijay,0
MN Waller,0
Waqas Khan,0
JW Wilson,0
Yasir Shah,0
Aaqib Sulehri,0
Abdul Shakoor,0
Adnan Ilyas,0
Afsar Zazai,0
RI Ahmed,0
PS Airee,0
TR Ambrose,0
Amjad Ali,0
Amjad Gul,0
HM Amla,0
Anamul Haque,0
Anas Khan,0
RP Arnold,0
Asad Shafiq,0
MS Atapattu,0
JJ Atkinson,0
Awais Zia,0
Babar Azam,0
Babar Hayat,0
S Badrinath,0
A Bagai,0
GJ Bailey,0
JM Bairstow,0
A Balbirnie,0
CT Bancroft,0
AB Barath,0
W Barresi,0
MC Bascombe,0
OO Bascome,0
TC Bastiampillai,0
CS Baugh,0
IR Bell,0
B Bhandari,0
RA Bhatti,0
IS Billcliff,0
SW Billings,0
TR Birt,0
AM Blignaut,0
GH Bodi,0
LE Bosman,0
MV Boucher,0
DM Bravo,0
JP Bray,0
NT Broom,0
DG Brownlie,0
NB Budayair,0
JC Buttler,0
AF Buurman,0
MA Carberry,0
C Carter,0
JJ Celestine,0
RW Chakabva,0
S Chanderpaul,0
LD Chandimal,0
J Charles,0
DO Christian,0
FRJ Coleman,0
AN Cook,0
BN Cooper,0
CK Coventry,0
MH Cross,0
D Daesrath,0
RR David,0
SM Davies,0
C de Grandhomme,0
TN de Grooth,0
Q de Kock,0
SI de Saram,0
AB de Villiers,0
S Dhawan,0
Dhiman Ghosh,0
MS Dhoni,0
N Dickwella,0
HH Dippenaar,0
TM Dowlin,0
R Dravid,0
BR Dunk,0
J Edness,0
CR Ervine,0
Faizan Asif,0
CJ Ferguson,0
SE Findlay,0
R Flannigan,0
SP Fleming,0
ADS Fletcher,0
CR Foggo,0
JS Foster,0
PG Fulton,0
G Gambhir,0
D Ganga,0
HH Gibbs,0
AC Gilchrist,0
DM Gondaria,0
TG Gordon,0
R Gunasekera,0
BJ Haddin,0
AD Hales,0
GM Hamilton,0
Hammad Azam,0
Hamza Tariq,0
Haris Sohail,0
Hashmatullah Shahidi,0
ML Hayden,0
DL Hemp,0
RR Hendricks,0
WW Hinds,0
GJ Hopkins,0
JM How,0
PJ Hughes,0
DP Hyatt,0
Iftikhar Ahmed,0
Imran Farhat,0
Imran Nazir,0
Imrul Kayes,0
CA Ingram,0
PJ Ingram,0
Inzamam-ul-Haq,0
KM Jadhav,0
Jahurul Islam,0
Javed Ahmadi,0
CU Jayasinghe,0
JS Jesani,0
K Jethi,0
GO Jones,0
EC Joyce,0
Junaid Siddique,0
S Jyoti,0
Kamran Akmal,0
SHT Kandamby,0
CK Kapugedera,0
IA Karim,0
KD Karthik,0
SM Katich,0
AN Kervezee,0
S Keshvani,0
RWT Key,0
SP Khakurel,0
Khalid Latif,0
UT Khawaja,0
Khurram Manzoor,0
C Kieswetter,0
HG Kuhn,0
HGJM Kulatunga,0
NR Kumar,0
TWM Latham,0
RE Levi,0
E Lewis,0
Liton Das,0
MJ Lumb,0
CA Lynn,0
NFI McCallum,0
BB McCullum,0
PD McGlashan,0
ND McKenzie,0
CD McMillan,0
NJ Maddinson,0
RP Magar,0
G Malla,0
AK Mandal,0
Mandeep Singh,0
SE Marsh,0
HJH Marshall,0
JAH Marshall,0
XM Marshall,0
DR Martyn,0
RD McCann,1
BKG Mendis,1
DA Miller,1
Misbah-ul-Haq,1
Mohammad Iqbal,1
Mohammad Mithun,1
Mohammad Qazi,1
Mohammad Rizwan,1
Mohammad Salman,1
Mohammad Shahzad,1
Mohammad Yousuf,1
GMC Mol,1
D Mongia,1
PJ Moor,1
VV Morea,1
EJG Morgan,1
RS Morton,1
Muhammad Kaleem,1
Muhammad Usman,1
Mukhtar Ahmed,1
AA Mulla,1
EMDY Munaweera,1
Munir Dar,1
HG Munsey,1
D Murphy,1
Mushfiqur Rahim,1
P Mustard,1
F Mutizwa,1
R Mutumbami,1
SJ Myburgh,1
Nadif Chowdhury,1
Najeeb Tarakai,1
Najibullah Zadran,1
Nasir Jamshed,1
Nauman Anwar,1
Nazimuddin,1
Nazmus Sadat,1
PM Nevill,1
HM Nicholls,1
PA Nixon,1
ML Nkala,1
Noor Ali Zadran,1
MJ North,1
Nurul Hasan,1
AA Obanda,1
NJ O'Brien,1
DO Obuya,1
NV Ojha,1
KO Otieno,1
MA Ouma,1
SD Outerbridge,1
TD Paine,1
K Pala,1
MK Pandey,1
BA Parchment,1
PA Patel,1
SP Patil,1
MDKJ Perera,1
WKD Perkins,1
AN Petersen,1
LA Pomersbach,1
RT Ponting,1
NS Poonia,1
N Pooran,1
WTS Porterfield,1
KOA Powell,1
AD Poynter,1
SW Poynter,1
AG Prince,1
MJ Prior,1
Raees Ahmadzai,1
Rafatullah Mohmand,1
AM Rahane,1
KL Rahul,1
D Ramdin,1
Rameez Raja,1
DA Rankin,1
Raqibul Hasan,1
AT Rayudu,1
CMW Read,1
NJ Reardon,1
DJ Reekers,1
FL Reifer,1
ACL Richards,1
DM Richards,1
BJ Rohrer,1
L Ronchi,1
Rony Talukdar,1
RR Rossouw,1
JJ Roy,1
JA Rudolph,1
RJMGM Rupasinghe,1
HD Rutherford,1
Salman Butt,1
SV Samson,1
KC Sangakkara,1
Saqlain Haider,1
Sarfraz Ahmed,1
JD Schoonheim,1
Shabir Noori,1
Shafiqullah,1
KD Shah,1
OA Shah,1
Shahid Wasif,1
Shahriar Nafees,1
Shahzaib Hasan,1
Shaiman Anwar,1
Shakeel Ansar,1
Shamsur Rahman,1
JNK Shannon,1
Sharjeel Khan,1
V Shetty,1
Shoaib Khan jnr,1
L Siaka,1
V Sibanda,1
Sikander Zulfiqar,1
MS Sinclair,1
CJO Smith,1
DS Smith,1
SJS Smith,1
J Smits,1
VS Solanki,1
AJ Strauss,1
R Strydom,1
Shahid Afridi,1
Saeed Ajmal,1
Umar Gul,1
SL Malinga,1
BAW Mendis,1
SCJ Broad,1
Shakib Al Hasan,1
NL McCullum,1
DW Steyn,1
KMDN Kulasekara,1
R Ashwin,1
DJ Bravo,1
Sohail Tanvir,1
GP Swann,1
GH Dockrell,1
SR Watson,1
Mohammad Nabi,1
Mohammad Hafeez,1
KJ O'Brien,1
TG Southee,1
M Morkel,1
Abdur Razzak,1
DJG Sammy,1
Ahsan Malik,1
Mudassar Bukhari,1
Imran Tahir,1
KD Mills,1
S Badree,1
SP Narine,1
Al-Amin Hossain,1
JW Dernbach,1
MG Johnson,1
Mashrafe Mortaza,1
WD Parnell,1
DL Vettori,1
J Botha,1
AD Mathews,1
AR Cusack,1
Dawlat Zadran,1
NLTC Perera,1
Mohammad Amir,1
AG Cremer,1
Hamid Hassan,1
DT Johnston,1
JP Faulkner,1
RA Jadeja,1
A Nehra,1
MJ McClenaghan,1
MA Starc,1
R Rampaul,1
Sultan Ahmed,1
ZE Surkari,1
ES Szwarczynski,1
Tamim Iqbal,1
LRPL Taylor,1
SP Terry,1
WU Tharanga,1
HDRL Thirimanne,1
DC Thomas,1
GJ Thompson,1
MK Tiwary,1
ME Trescothick,1
IJL Trott,1
L Tucker,1
ML Udawatte,1
Umar Akmal,1
Umar Amin,1
TP Ura,1
Usman Ghani,1
Usman Limbada,1
Usman Mushtaq,1
RV Uthappa,1
VB van Jaarsveld,1
MN van Wyk,1
JNT Vare,1
MP Vaughan,1
S Vesawkar,1
DJ Vilas,1
JM Vince,1
L Vincent,1
TP Visee,1
KDK Vithanage,1
MS Wade,1
CD Wallace,1
CAK Walton,1
Waqas Barkat,1
DA Warner,1
VS Wategaonkar,1
BJ Watling,1
DF Watts,1
GC Wilson,1
Zeeshan Siddiqui,1
B Zuiderent,1
Zulqarnain Haider,1
JJ Bumrah,1
RM Haq,1
B Lee,1
DP Nannes,1
IK Pathan,1
SW Tait,1
Yuvraj Singh,1
HS Baidwan,1
ST Finn,1
Samiullah Shenwari,1
KJ Abbott,1
Aizaz Khan,1
JA Morkel,1
PM Seelaar,1
Shapoor Zadran,1
MC Sorensen,1
P Utseya,1
RE van der Merwe,1
SE Bond,1
Harbhajan Singh,1
SMSM Senanayake,1
Shoaib Malik,1
TT Bresnan,1
Haseeb Amjad,1
RJ Peterson,1
WB Rankin,1
JE Taylor,1
Wahab Riaz,1
D Wiese,1
IG Butler,1
KA Pollard,1
RJ Sidebottom,1
T van der Gugten,1
Mustafizur Rahman,1
Nadeem Ahmed,1
SO Ngoche,1
K Rabada,1
SM Sharif,1
AC Botha,1
NM Coulter-Nile,1
PJ Cummins,1
Imad Wasim,1
CJ Jordan,1
Mahmudullah,1
AF Milne,1
Mohammad Sami,1
AD Russell,1
Abdul Razzaq,1
Amjad Javed,1
JEC Franklin,1
T Panyangara,1
Amir Hamza,1
NW Bracken,1
DJ Hussey,1
ST Jayasuriya,1
Mohammad Naveed,1
JDP Oram,1
Rashid Khan,1
MN Samuels,1
Shoaib Akhtar,1
Tanwir Afzal,1
JM Anderson,1
SJ Benn,1
PW Borren,1
CRD Fernando,1
HMRKB Herath,1
K Santokie,1
SB Styris,1
LL Tsotsobe,1
HA Varaiya,1
DJ Willey,1
LJ Wright,1
DAJ Bracewell,1
AB Dinda,1
JP Duminy,1
CH Gayle,1
Z Khan,1
CK Langeveldt,1
R McLaren,1
GJ Maxwell,1
MJ Santner,1
SPD Smith,1
SC Williams,1
RS Bopara,1
E Chigumbura,1
PD Collingwood,1
GD Drummond,1
FH Edwards,1
B Kumar,1
CH Morris,1
CB Mpofu,1
NN Odhiambo,1
JS Patel,1
AM Phangiso,1
IS Sodhi,1
Yasir Arafat,1
RG Aga,1
TA Boult,1
Mohammad Irfan,1
HH Pandya,1
SM Pollock,1
AU Rashid,1
B Regmi,1
RP Singh,1
MRJ Watt,1
CJ Anderson,1
RD Berrington,1
Bilal Khan,1
GD Elliott,1
AC Evans,1
Karim Sadiq,1
Mirwais Ashraf,1
A Mishra,1
MR Swart,1
PA van Meekeren,1
CJ Chibhabha,1
SR Clark,1
JK Kamande,1
Mohammad Asif,1
M Muralitharan,1
TJ Murtagh,1
YK Pathan,1
RW Price,1
Rohan Mustafa,1
PR Stirling,1
Arafat Sunny,1
JH Kallis,1
AD Mascarenhas,1
JD Nel,1
SK Raina,1
MJG Rippon,1
Sompal Kami,2
RN ten Doeschate,2
J Theron,2
SO Tikolo,2
Zulfiqar Babar,2
Abdur Rehman,2
MM Ali,2
TL Chatara,2
DT Christian,2
Irfan Ahmed,2
MA Leask,2
AR McBrine,2
NO Miller,2
JDS Neesham,2
CO Obuya,2
TM Odoyo,2
LE Plunkett,2
MH Yardy,2
Anwar Ali,3
L Balaji,3
PVD Chameera,3
TS Chisoro,3
PC Connell,3
XJ Doherty,3
MR Gillespie,3
RM Hira,3
JR Hopes,3
KM Jarvis,3
JF Mooney,3
PP Ojha,3
H Osinde,3
Raza Hasan,3
KAJ Roach,3
DT Tiripano,3
R Vinay Kumar,3
DE Bollinger,3
TM Dilshan,3
Elias Sunny,3
BW Hilfenhaus,3
RK Kleinveldt,3
Mehran Khan,3
Rizwan Cheema,3
Sikandar Raza,3
Taskin Ahmed,3
I Wardlaw,3
A Zampa,3
Aizaz Cheema,3
M Ansari,3
U Bhatti,3
CJ Boyce,3
SS Cottrell,3
Fawad Alam,3
SP Gauchan,3
JR Hazlewood,3
Junaid Khan,3
Junaid Siddiqui,3
P Kumar,3
WK McCallan,3
N Madziva,3
WP Masakadza,3
Mohammad Ashraful,3
Mohammad Shahzad,3
Mohammed Shami,3
Shafiul Islam,3
I Sharma,3
TAM Siriwardana,3
BA Stokes,3
A Symonds,3
JJ van der Wath,3
N Vanua,3
CA Young,3
Zeeshan Maqsood,3
Aftab Alam,3
Ahmed Raza,3
A Dananjaya,3
JH Davey,3
M de Lange,3
G Goudie,3
Gulbadin Naib,3
AS Hansra,3
JW Hastings,3
GB Hogg,3
LM Jongwe,3
S Randiv,3
TE Kane,3
AV Lalcheta,3
MF Maharoof,3
CS Martin,3
Nasir Hossain,3
AR Patel,3
SR Patel,3
Rubel Hossain,3
Sayed Shirzad,3
DR Smith,3
S Sreesanth,3
T Thushara,3
JC Tredwell,3
CR Woakes,3
WD Balaji Rao,3
TL Best,3
D Bishoo,3
JAR Blain,3
CR Brathwaite,3
NM Carter,3
MJ Clarke,3
S Dhaniram,3
Farhad Reza,3
Hasan Ali,3
MJ Henry,3
Izatullah Dawlatzai,3
RAS Lakmal,3
BMAJ Mendis,3
JM Muirhead,3
T Muzarabani,3
M Ntini,3
IE O'Brien,3
SNJ O'Keefe,3
E Otieno,3
Qadeer Ahmed,3
Rokhan Barakzai,3
JE Root,3
Sabbir Rahman,3
Sagar Pun,3
E Schiferli,3
MM Sharma,3
LMP Simmons,3
BB Sran,3
WPUJC Vaas,3
A Vala,3
Aamir Kaleem,3
CJA Amini,3
Bilawal Bhatti,3
DR Briggs,3
KJ Coetzer,3
A Flintoff,3
AM Guruge,3
BE Hendricks,3
JO Holder,3
MS Kasprowicz,3
GD McGrath,3
MW Machan,3
Naved-ul-Hasan,3
RJ Nicol,3
GH O'Brien,3
NM Odhiambo,3
PJ Ongondo,3
RML Taylor,3
RJW Topley,3
I Udana,3
LV van Beek,3
Yamin Ahmadzai,3
DI Allan,3
NJ Astle,3
HMCM Bandara,3
MD Bates,3
GB Brent,4
PP Chawla,4
MD Dai,4
JM Davison,4
RJ Harris,4
MC Henriques,4
Joginder Sharma,4
MBS Jonkman,4
Karan KC,4
Khawar Ali,4
V Kohli,4
GA Lamb,4
E Leie,4
J Lewis,4
ML Lewis,4
CJ McKay,4
MR Marsh,4
SW Masakadza,4
GE Mathurin,4
Mohammad Kashif,4
PL Mommsen,4
JK Mukhiya,4
N M'shangwe,4
Nawroz Mangal,4
JO Ngoche,4
Nizakat Khan,4
AA Noffke,4
LN Onyango,4
MM Patel,4
VD Philander,4
S Prasanna,4
CP Schofield,4
Shahadat Hossain,4
MD Shanaka,4
Sohag Gazi,4
AO Suji,4
Syed Rasel,4
SR Thompson,4
JDF Vandersay,4
BV Vitori,4
K Weeraratne,4
CM Wright,4
Abu Hider,4
AR Adams,4
AB Agarkar,4
MS Aulakh,4
F Behardien,4
SM Boland,4
CG Burnett,4
YS Chahal,4
MS Chapman,4
TLW Cooper,4
LA Dawson,4
RMS Eranga,4
Farhan Ahmed,4
Fawad Ahmed,4
B Fernando,4
ST Gabriel,4
WT Gavera,4
D Gough,4
TGJ Gruijters,4
HF Gurney,4
AJ Hall,4
SM Harwood,4
DSNFG Jayasuriya,4
E Katchay,4
SKW Kelly,4
DS Kulkarni,4
DL Maddy,4
SI Mahmood,4
Mansoor Amjad,4
T Mishra,4
Mohammad Nawaz,4
Naeem Islam,4
SD Parry,4
SS Pathirana,4
JL Pattinson,4
MDK Perera,4
P Raho,4
CAK Rajitha,4
RJ Ranpura,4
JB Reva,4
A Shahzad,4
Sharafuddin Ashraf,4
R Sharma,4
PM Siddle,4
CA Soper,4
JH Stander,4
Tanveer Ahmed,4
AC Thomas,4
DR Tuffey,4
MB van Schelven,4
RR Watson,4
RM West,4
BTJ Wheal,4
KS Williamson,4
MA Wood,4
Younis Khan,4
Zahid Hussain,4
Ziaur Rahman,4
YA Abdulla,4
Abul Hasan,4
Alok Kapali,4
Anshuman Rath,4
LS Baker,4
RJ Campbell,4
KM Dabengwa,4
JWM Dalrymple,4
Dawlat Ahmadzai,4
AS Dean,4
CD de Lange,4
AP Devcich,4
LHD Dilhara,4
AM Ellis,4
